Species,SpeciesAnal,Site,TwigCodeNoPatrol,TwigArea_sum_A,TwigArea_sum_B,TwigArea_sum_C,TwigArea_sum_D,TwigHerbProp_A,TwigHerbProp_B,TwigHerbProp_C,TwigHerbProp_D,TwigHerbivory_sum_A,TwigHerbivory_sum_B,TwigHerbivory_sum_C,TwigHerbivory_sum_D
SP6,Rockinghamia_angustifolia,DRO,DRO_Rockinghamia_angustifolia_2CN1_Red,1052.18566,971.432,943.46668,955.15346,0.034023016,0.032233342,0.03789623,0.050629938,35.79853,31.3125,35.75383,48.35936
SP6,Rockinghamia_angustifolia,DRO,DRO_Rockinghamia_angustifolia_3CN1_Red,905.96866,847.151,792.56484,829.96782,0.033232618,0.033375774,0.036224721,0.048033561,30.10771,28.27432,28.71044,39.86631
SP6,Rockinghamia_angustifolia,DRO,DRO_Rockinghamia_angustifolia_4CN1_Red,726.5792,700.704,866.04721,684.064,0.036072489,0.045860777,0.034293396,0.056996085,26.20952,32.13483,29.6997,38.98897
SP6,Rockinghamia_angustifolia,DRO,DRO_Rockinghamia_angustifolia_5CN1_Red,900.73138,857.62,827.95255,842.76765,0.036567062,0.033112952,0.031851016,0.057690195,32.9371,28.39833,26.37113,48.61943
SP6,Rockinghamia_angustifolia,DRO,DRO_Rockinghamia_angustifolia_1CN1_White,859.80736,874.507,815.58322,863.11909,0.031222785,0.04227622,0.029673134,0.06580903,26.845580000000002,36.97085,24.20091,56.80103
SP6,Rockinghamia_angustifolia,DRO,DRO_Rockinghamia_angustifolia_2CN1_White,803.32513,769.647,918.02061,756.88046,0.037147039,0.055708448,0.028608214,0.062110165,29.84115,42.87584,26.26293,47.00997
SP6,Rockinghamia_angustifolia,DRO,DRO_Rockinghamia_angustifolia_3CN1_White,899.94606,871.749,1028.53261,851.67619,0.031782383,0.038025085,0.03832458,0.03693271,28.60243,33.14833,39.41808,31.45471
SP6,Rockinghamia_angustifolia,DRO,DRO_Rockinghamia_angustifolia_4CN1_White,872.4399,864.865,899.37053,846.32072,0.033286281,0.039156967,0.033637671,0.060369442,29.04028,33.86549,30.25273,51.09191
SP6,Rockinghamia_angustifolia,DRO,DRO_Rockinghamia_angustifolia_5CN1_White,869.62831,775.235,890.93517,755.07588,0.029775112,0.05288826,0.03668763,0.070331263,25.89328,41.00083,32.6863,53.10544
SP3,Cryptocarya sp. ,DRO,DRO_Cryptocarya_sp._1CN1_Blue,NA,583.417,NA,NA,NA,0.056315346,NA,NA,NA,32.85533,NA,NA
SP3,Cryptocarya sp. ,DRO,DRO_Cryptocarya_sp._3CN1_Blue,NA,419.0692,NA,NA,NA,0.097332087,NA,NA,NA,40.78888,NA,NA
SP3,Cryptocarya sp. ,DRO,DRO_Cryptocarya_sp._4CN1_Blue,NA,913.6664,NA,NA,NA,0.05751631,NA,NA,NA,52.55072,NA,NA
SP3,Cryptocarya sp. ,DRO,DRO_Cryptocarya_sp._5CN1_Blue,NA,388.7704,NA,NA,NA,0.097174065,NA,NA,NA,37.7784,NA,NA
SP3,Cryptocarya sp. ,DRO,DRO_Cryptocarya_sp._1CN1_Red,NA,686.9529,NA,NA,NA,0.060616092,NA,NA,NA,41.6404,NA,NA
SP3,Cryptocarya sp. ,DRO,DRO_Cryptocarya_sp._3CN1_Red,NA,804.3348,NA,NA,NA,0.038757667,NA,NA,NA,31.17414,NA,NA
SP3,Cryptocarya sp. ,DRO,DRO_Cryptocarya_sp._4CN1_Red,NA,767.0129,NA,NA,NA,0.095515225,NA,NA,NA,73.26141,NA,NA
SP3,Cryptocarya sp. ,DRO,DRO_Cryptocarya_sp._5CN1_Red,NA,718.0204,NA,NA,NA,0.046766638,NA,NA,NA,33.5794,NA,NA
SP3,Cryptocarya sp. ,DRO,DRO_Cryptocarya_sp._1CN1_White,NA,553.4252,NA,NA,NA,0.108944894,NA,NA,NA,60.29285,NA,NA
SP3,Cryptocarya sp. ,DRO,DRO_Cryptocarya_sp._3CN1_White,NA,657.6109,NA,NA,NA,0.079965311,NA,NA,NA,52.58606,NA,NA
SP3,Cryptocarya sp. ,DRO,DRO_Cryptocarya_sp._4CN1_White,NA,873.6059,NA,NA,NA,0.07145832,NA,NA,NA,62.42641,NA,NA
SP3,Cryptocarya sp. ,DRO,DRO_Cryptocarya_sp._5CN1_White,NA,531.8105,NA,NA,NA,0.121391003,NA,NA,NA,64.55701,NA,NA
SP1,Dysoxylum_sp.,DRO,DRO_Dysoxylum_sp._1CN1_Blue,NA,NA,861.80261,800.1211,NA,NA,0.049284151,0.056650987,NA,NA,42.47321,45.32765
SP1,Dysoxylum_sp.,DRO,DRO_Dysoxylum_sp._2CN1_Blue,NA,NA,829.62841,850.66458,NA,NA,0.056414895,0.095593177,NA,NA,46.8034,81.31773
SP1,Dysoxylum_sp.,DRO,DRO_Dysoxylum_sp._3CN1_Blue,NA,NA,534.26919,403.63366,NA,NA,0.054147461,0.127162586,NA,NA,28.92932,51.3271
SP1,Dysoxylum_sp.,DRO,DRO_Dysoxylum_sp._4CN1_Blue,NA,NA,341.21126,302.45859,NA,NA,0.033597895,0.152317116,NA,NA,11.46398,46.06962
SP1,Dysoxylum_sp.,DRO,DRO_Dysoxylum_sp._5CN1_Blue,NA,NA,433.06667,452.55281,NA,NA,0.057163785,0.06644893,NA,NA,24.75573,30.07165
SP1,Dysoxylum_sp.,DRO,DRO_Dysoxylum_sp._1CN1_Red,NA,NA,738.2946,762.99016,NA,NA,0.065013641,0.095301295,NA,NA,47.99922,72.71395
SP1,Dysoxylum_sp.,DRO,DRO_Dysoxylum_sp._2CN1_Red,NA,NA,998.95839,1015.47827,NA,NA,0.05662406,0.04126175,NA,NA,56.56508,41.90041
SP1,Dysoxylum_sp.,DRO,DRO_Dysoxylum_sp._3CN1_Red,NA,NA,803.75886,909.34169,NA,NA,0.054430243,0.052733698,NA,NA,43.74879,47.95295
SP1,Dysoxylum_sp.,DRO,DRO_Dysoxylum_sp._4CN1_Red,NA,NA,238.32188,230.15099,NA,NA,0.054821362,0.196075194,NA,NA,13.06513,45.1269
SP1,Dysoxylum_sp.,DRO,DRO_Dysoxylum_sp._5CN1_Red,NA,NA,842.35403,697.62702,NA,NA,0.054503853,0.124048621,NA,NA,45.91154,86.53967
SP1,Dysoxylum_sp.,DRO,DRO_Dysoxylum_sp._1CN1_White,NA,NA,708.81261,657.35722,NA,NA,0.058741195,0.09011458,NA,NA,41.6365,59.23747
SP1,Dysoxylum_sp.,DRO,DRO_Dysoxylum_sp._2CN1_White,NA,NA,827.32171,708.68652,NA,NA,0.059401487,0.111290617,NA,NA,49.14414,78.87016
SP1,Dysoxylum_sp.,DRO,DRO_Dysoxylum_sp._3CN1_White,NA,NA,767.18657,736.06885,NA,NA,0.061881988,0.085737156,NA,NA,47.47503,63.10845
SP1,Dysoxylum_sp.,DRO,DRO_Dysoxylum_sp._4CN1_White,NA,NA,542.75249,497.61167,NA,NA,0.059230811,0.088206392,NA,NA,32.14767,43.89253
SP1,Dysoxylum_sp.,DRO,DRO_Dysoxylum_sp._5CN1_White,NA,NA,1122.16531,1127.06079,NA,NA,0.058191034,0.116439709,NA,NA,65.29996,131.23463
SP2,Acacia_parramattensis,EUC,EUC_Acacia_parramattensis_1CN1_Blue,78.12438,81.00868,91.11969,81.20427,0.003730846,0.002345428,0.022771697,0.002339778,0.29147,0.19,2.07495,0.19
SP2,Acacia_parramattensis,EUC,EUC_Acacia_parramattensis_2CN1_Blue,89.20947,81.13722,91.73336,81.47,0.026361551,0.002341712,0.019012385,0.002332147,2.3517,0.19,1.74407,0.19
SP2,Acacia_parramattensis,EUC,EUC_Acacia_parramattensis_3CN1_Blue,38.3882,43.69871,64.12271,44.10252,0.002266061,0.0065677,0.018932762,0.006507565,0.08699,0.287,1.21402,0.287
SP2,Acacia_parramattensis,EUC,EUC_Acacia_parramattensis_4CN1_Blue,28.66985,20.83253,17.68772,21.37198,0.005771917,0.001728067,0.007917923,0.001684449,0.16548,0.036,0.14005,0.036
SP2,Acacia_parramattensis,EUC,EUC_Acacia_parramattensis_1CN1_Red,49.35295,38.31589,11.79841,38.71821,0.029483141,0.001957412,0.019387358,0.001937073,1.45508,0.075,0.22874,0.075
SP2,Acacia_parramattensis,EUC,EUC_Acacia_parramattensis_2CN1_Red,51.55363,38.74178,88.44077,39.12,0.014289779,0.001935895,0.018821071,0.001917178,0.73669,0.075,1.66455,0.075
SP2,Acacia_parramattensis,EUC,EUC_Acacia_parramattensis_3CN1_Red,90.9606,70.31651,14.81226,71.01352,0.024235108000000002,0.006385414,0.016616641,0.00632274,2.20444,0.449,0.24613,0.449
SP2,Acacia_parramattensis,EUC,EUC_Acacia_parramattensis_4CN1_Red,58.43558,37.98519,32.76397,38.84611,0.009216303,0.002869539,0.017180458,0.002805944,0.53856,0.109,0.5629,0.109
SP2,Acacia_parramattensis,EUC,EUC_Acacia_parramattensis_5CN1_Red,111.53507,56.43635,56.78511,57.062,0.015570708,0.018587311,0.011082307,0.018383513,1.73668,1.049,0.62931,1.049
SP2,Acacia_parramattensis,EUC,EUC_Acacia_parramattensis_1CN1_White,74.73413,74.71076,109.28572,75.95278,0.01613948,0.001873893,0.008959359,0.001843251,1.20617,0.14,0.97913,0.14
SP2,Acacia_parramattensis,EUC,EUC_Acacia_parramattensis_2CN1_White,59.6928,75.99518,26.93864,76.958,0.021892925,0.001842222,0.00460825,0.001819174,1.30685,0.14,0.12414,0.14
SP2,Acacia_parramattensis,EUC,EUC_Acacia_parramattensis_3CN1_White,59.39283,68.98831,118.7992,69.43153,0.020522006,0.003101975,0.017215941,0.003082173,1.21886,0.214,2.04524,0.214
SP2,Acacia_parramattensis,EUC,EUC_Acacia_parramattensis_4CN1_White,50.58751,71.71482,89.34593,72.40368,0.008512971,0.001241027,0.010994569,0.001229219,0.43065,0.089,0.98232,0.089
SP2,Acacia_parramattensis,EUC,EUC_Acacia_parramattensis_5CN1_White,37.78014,36.10475,31.29217,36.511,0.007442799,0.011272755,0.018295951,0.011147325,0.28119,0.407,0.57252,0.407
SP5,Acacia_parramattensis,EUC,EUC_Acacia_parramattensis_1CN1_Blue,2.08505,2.096,78.64737,40.042,0.006220474,0.040553435,0.011180158,0.013410919,0.01297,0.085,0.87929,0.537
SP5,Acacia_parramattensis,EUC,EUC_Acacia_parramattensis_2CN1_Blue,0.44939,0.532,23.96111,46.467,0.011593493,0.04887218,0.013396291,0.003507866,0.00521,0.026,0.32099,0.163
SP5,Acacia_parramattensis,EUC,EUC_Acacia_parramattensis_3CN1_Blue,0.60627,1.568,75.8036,75.553,0.002012305,0.079081633,0.003803381,0.00972827,0.00122,0.124,0.28831,0.735
SP5,Acacia_parramattensis,EUC,EUC_Acacia_parramattensis_4CN1_Blue,2.3835,1.104,59.13177,43.6942,0.017470107,0.047101449,2.47e-4,0.006568377,0.04164,0.052,0.01459,0.287
SP5,Acacia_parramattensis,EUC,EUC_Acacia_parramattensis_5CN1_Blue,2.48369,2.25066,35.72675,59.38892,0.004775153,0.047985924,0.011740782,0.004832551,0.01186,0.108,0.41946,0.287
SP5,Acacia_parramattensis,EUC,EUC_Acacia_parramattensis_1CN1_Red,0.2377,1.365,50.58436,40.292,0.003323517,0.236630037,0.005935234,0.006701082,7.9e-4,0.323,0.30023,0.27
SP5,Acacia_parramattensis,EUC,EUC_Acacia_parramattensis_2CN1_Red,1.38824,1.113,49.81909,33.52,0.002557195,0.062893082,0.019562381,0.006951074,0.00355,0.07,0.97458,0.233
SP5,Acacia_parramattensis,EUC,EUC_Acacia_parramattensis_3CN1_Red,0.80986,0.113,41.31261,64.834,0.002148519,0.008849558,0.032283605,0.004133634,0.00174,0.001,1.33372,0.268
SP5,Acacia_parramattensis,EUC,EUC_Acacia_parramattensis_4CN1_Red,1.26243,0.186,12.39392,54.96641,0.00148127,0.010752688,0.028897233,0.004402689,0.00187,0.002,0.35815,0.242
SP5,Acacia_parramattensis,EUC,EUC_Acacia_parramattensis_5CN1_Red,2.18551,2.2231900000000002,68.55982,52.16827,0.010468952,0.175873407,0.004135513,0.007514146,0.02288,0.391,0.28353,0.392
SP5,Acacia_parramattensis,EUC,EUC_Acacia_parramattensis_1CN1_White,3.58431,2.356,32.33469,75.29,0.03155698,0.150679117,0.012086091,0.005923761,0.11311,0.355,0.3908,0.446
SP5,Acacia_parramattensis,EUC,EUC_Acacia_parramattensis_2CN1_White,1.35085,1.168,40.05391,31.684,0.015316282,0.072773973,0.009118211,0.006943568,0.02069,0.085,0.36522,0.22
SP5,Acacia_parramattensis,EUC,EUC_Acacia_parramattensis_3CN1_White,0.4926,0.11,29.47378,NA,0.031709298,0,0.005201233,NA,0.01562,0,0.1533,NA
SP5,Acacia_parramattensis,EUC,EUC_Acacia_parramattensis_4CN1_White,0.12874,2.265,41.97819,12.0582,0.008932733,0.036203091,0.019516087,0.007215007,0.00115,0.082,0.81925,0.087
SP5,Acacia_parramattensis,EUC,EUC_Acacia_parramattensis_5CN1_White,1.44219,1.04717,36.47182,28.19576,0.007419272,0.080216202,0.004986041,0.011491089,0.0107,0.084,0.18185,0.324
SP6,Breynia_oblingifolia,EUC,EUC_Breynia_oblingifolia_1CN1_Blue,32.32711,29.087,60.10365,58.19396,0.021987119,8.25e-4,0.016279544,0.018696098,0.71078,0.024,0.97846,1.088
SP6,Breynia_oblingifolia,EUC,EUC_Breynia_oblingifolia_2CN1_Blue,18.14095,21.992,21.30372,28.027,0.021782211,9.09e-5,0.027999335,0.005280622,0.39515,0.002,0.59649,0.148
SP6,Breynia_oblingifolia,EUC,EUC_Breynia_oblingifolia_3CN1_Blue,40.00001,36.395,32.85105,52.681,0.019474495,0.007638412,0.016748323,0.001708396,0.77898,0.278,0.5502,0.09
SP6,Breynia_oblingifolia,EUC,EUC_Breynia_oblingifolia_4CN1_Blue,60.6313,40.8746,57.95274,40.53246,0.016372237,2.2e-4,0.008013599,0.071720295,0.99267,0.009,0.46441,2.907
SP6,Breynia_oblingifolia,EUC,EUC_Breynia_oblingifolia_5CN1_Blue,28.01693,46.501,37.92968,58.27246,0.009235487,0.001440829,0.024811177,0.035831678,0.25875,0.067,0.94108,2.088
SP6,Breynia_oblingifolia,EUC,EUC_Breynia_oblingifolia_1CN1_Red,38.49696,25.129,49.67875,32.72624,0.013306245,7.56e-4,0.021128148,0.088308342,0.51225,0.019,1.04962,2.89
SP6,Breynia_oblingifolia,EUC,EUC_Breynia_oblingifolia_2CN1_Red,34.92182,20.172,NA,13.021,0.015649528,0.002131668,NA,0.211888488,0.54651,0.043,NA,2.759
SP6,Breynia_oblingifolia,EUC,EUC_Breynia_oblingifolia_3CN1_Red,58.39202,43.721,35.68625,33.172,0.017386451,0.076576474,0.014019125,0.087121669,1.01523,3.348,0.50029,2.89
SP6,Breynia_oblingifolia,EUC,EUC_Breynia_oblingifolia_4CN1_Red,20.60868,36.67389,19.37866,32.44785,0.023374132,0.030239497,0.016581642,0.089065994,0.48171,1.109,0.32133,2.89
SP6,Breynia_oblingifolia,EUC,EUC_Breynia_oblingifolia_5CN1_Red,36.54157,37.658,82.37307,32.54988,0.020285116,4.78e-4,0.013449056,0.08878681,0.74125,0.018,1.10784,2.89
SP6,Breynia_oblingifolia,EUC,EUC_Breynia_oblingifolia_1CN1_White,16.94414,28.082,53.45912,59.54688,0.019304019,0.00195855,0.017421349,0.036744159,0.32709,0.055,0.93133,2.188
SP6,Breynia_oblingifolia,EUC,EUC_Breynia_oblingifolia_2CN1_White,16.5228,22.587,33.65001,10.071,0.015258915,8.85e-5,0.020473397,0.147750968,0.25212,0.002,0.68893,1.488
SP6,Breynia_oblingifolia,EUC,EUC_Breynia_oblingifolia_3CN1_White,29.79852,38.605,82.5072,60.534,0.020458734,0.001036135,0.011757398,0.036144976,0.60964,0.04,0.97007,2.188
SP6,Breynia_oblingifolia,EUC,EUC_Breynia_oblingifolia_4CN1_White,31.45335,29.30712,58.72547,59.56727,0.011192131,0.002763833,0.007633315,0.036731581,0.35203,0.081,0.44827,2.188
SP6,Breynia_oblingifolia,EUC,EUC_Breynia_oblingifolia_5CN1_White,60.87567,31.293,41.84352,59.7799,0.01618167,0.00217301,0.015300338,0.036600931,0.98507,0.068,0.64022,2.188
SP1,Bursaria_spinosa,EUC,EUC_Bursaria_spinosa_1CN1_Blue,2.58187,4.20965,3.24287,1.492,0.01798309,0.008789329,0.018446623,0.002010724,0.04643,0.037,0.05982,0.003
SP1,Bursaria_spinosa,EUC,EUC_Bursaria_spinosa_2CN1_Blue,5.72739,10.131,3.79415,2.427,0.019146592,0.013621558,0.01712373,0,0.10966,0.138,0.06497,0
SP1,Bursaria_spinosa,EUC,EUC_Bursaria_spinosa_3CN1_Blue,6.77826,4.1166,2.15278,2.805,0.015695769,0.108584754,0.012082052,0.006773619,0.10639,0.447,0.02601,0.019
SP1,Bursaria_spinosa,EUC,EUC_Bursaria_spinosa_4CN1_Blue,6.59869,7.961,1.183,1.676,0.016127443,0.03780932,0.017269653,5.97e-4,0.10642,0.301,0.02043,0.001
SP1,Bursaria_spinosa,EUC,EUC_Bursaria_spinosa_5CN1_Blue,4.28744,4.6349,5.01917,4.292,0.012413002,0.039914561,0.017995007,0.005591799,0.05322,0.185,0.09032,0.024
SP1,Bursaria_spinosa,EUC,EUC_Bursaria_spinosa_1CN1_Red,5.3909,4.69098,3.03226,3.663,0.014856517,0.023022908,0.020080732,0.004641005,0.08009,0.108,0.06089,0.017
SP1,Bursaria_spinosa,EUC,EUC_Bursaria_spinosa_2CN1_Red,13.05359,7.663,3.76041,4.552,0.013050816,0.031449824,0.018537872,0.060632689,0.17036,0.241,0.06971,0.276
SP1,Bursaria_spinosa,EUC,EUC_Bursaria_spinosa_3CN1_Red,3.51204,5.06862,2.9824,1.763,0.024925684,0.029199269,0.015772532,0.031196824,0.08754,0.148,0.04704,0.055
SP1,Bursaria_spinosa,EUC,EUC_Bursaria_spinosa_4CN1_Red,11.38317,7.075,3.85519,2.73,0.01673084,0.052579505,0.014811203,0.002197802,0.19045,0.372,0.0571,0.006
SP1,Bursaria_spinosa,EUC,EUC_Bursaria_spinosa_5CN1_Red,3.98284,4.64202,5.2815,6.102,0.013839371,0.093709204,0.022260721,0.024418224,0.05512,0.435,0.11757,0.149
SP1,Bursaria_spinosa,EUC,EUC_Bursaria_spinosa_1CN1_White,7.40764,5.29166,3.33462,3.983,0.013806016,0.068976465,0.014523394,0.008787346,0.10227,0.365,0.04843,0.035
SP1,Bursaria_spinosa,EUC,EUC_Bursaria_spinosa_2CN1_White,13.89667,13.731,3.42332,3.425,0.013290234,0.0407108,0.017336971,0.033284672,0.18469,0.559,0.05935,0.114
SP1,Bursaria_spinosa,EUC,EUC_Bursaria_spinosa_3CN1_White,5.79669,6.01882,1.92587,2.242,0.008082199,0.017112989,0.023272599,0.003568243,0.04685,0.103,0.04482,0.008
SP1,Bursaria_spinosa,EUC,EUC_Bursaria_spinosa_4CN1_White,8.05436,9.703,2.7261,2.969,0.011206353,0.042461095,0.016499762,0.009430785,0.09026,0.412,0.04498,0.028
SP1,Bursaria_spinosa,EUC,EUC_Bursaria_spinosa_5CN1_White,5.19189,3.45169,4.65494,3.395,0.016806982,0.034765579,0.020343979,0.012665685,0.08726,0.12,0.0947,0.043
SP7,Eucalyptus_pruinosa,EUC,EUC_Eucalyptus_pruinosa_1CN1_Blue,150.78635,104.96606,66.57453,61.94425,0.015013163,0.014090269,0.012451759,0.034337328,2.26378,1.479,0.82897,2.127
SP7,Eucalyptus_pruinosa,EUC,EUC_Eucalyptus_pruinosa_2CN1_Blue,161.55342,120.30421,40.99748,62.21741,0.006273652,0.014538145,0.010020372,0.034186573,1.01353,1.749,0.41081,2.127
SP7,Eucalyptus_pruinosa,EUC,EUC_Eucalyptus_pruinosa_3CN1_Blue,94.8817,61.30129,76.83637,62.07387,0.009022604,0.034697475,0.015675519,0.034265626,0.85608,2.127,1.20445,2.127
SP7,Eucalyptus_pruinosa,EUC,EUC_Eucalyptus_pruinosa_4CN1_Blue,137.85082,35.837,46.19256,62.04801,0.015039809,0.023551078,0.014733974,0.034279907,2.07325,0.844,0.6806,2.127
SP7,Eucalyptus_pruinosa,EUC,EUC_Eucalyptus_pruinosa_5CN1_Blue,155.51636,174.786,57.55644,62.871,0.019557042,0.082500887,0.021623992,0.033831178,3.04144,14.42,1.2446,2.127
SP7,Eucalyptus_pruinosa,EUC,EUC_Eucalyptus_pruinosa_1CN1_Red,119.95127,123.62661,94.71987,80.94901,0.012927166,0.017609477,0.011133989,0.005781417,1.55063,2.177,1.05461,0.468
SP7,Eucalyptus_pruinosa,EUC,EUC_Eucalyptus_pruinosa_2CN1_Red,169.71184,129.39204,63.35528,80.93093,0.017651509,0.022064727,0.014424528,0.005782709,2.99567,2.855,0.91387,0.468
SP7,Eucalyptus_pruinosa,EUC,EUC_Eucalyptus_pruinosa_3CN1_Red,75.28725,79.92165,92.84834,80.99125,0.011565039,0.005855735,0.010841335,0.005778402,0.8707,0.468,1.0066,0.468
SP7,Eucalyptus_pruinosa,EUC,EUC_Eucalyptus_pruinosa_4CN1_Red,248.97339,255.199,80.03395,80.86129,0.016463486,0.046877143,0.010142071,0.005787689,4.09897,11.963,0.81171,0.468
SP7,Eucalyptus_pruinosa,EUC,EUC_Eucalyptus_pruinosa_5CN1_Red,186.62111,163.641,96.31033,81.632,0.015007091,0.100256048,0.01934943,0.005733046,2.80064,16.406,1.86355,0.468
SP7,Eucalyptus_pruinosa,EUC,EUC_Eucalyptus_pruinosa_1CN1_White,72.59015,102.51217,72.00042,76.11464,0.023928866,0.014027603,0.026527067,0.049320341,1.737,1.438,1.90996,3.754
SP7,Eucalyptus_pruinosa,EUC,EUC_Eucalyptus_pruinosa_2CN1_White,61.99934,133.21857,136.42257,75.73404,0.024896071,0.012580829,0.011133275,0.049568199,1.54354,1.676,1.51883,3.754
SP7,Eucalyptus_pruinosa,EUC,EUC_Eucalyptus_pruinosa_3CN1_White,60.87168,74.885,57.35558,75.68327,0.020331622,0.012565934,0.016215336,0.049601451,1.23762,0.941,0.93004,3.754
SP7,Eucalyptus_pruinosa,EUC,EUC_Eucalyptus_pruinosa_4CN1_White,394.28324,448.134,111.15091,75.46937,0.015082558,0.040070604,0.018130306,0.049742034,5.9468,17.957,2.0152,3.754
SP7,Eucalyptus_pruinosa,EUC,EUC_Eucalyptus_pruinosa_5CN1_White,208.65989,179.284,84.41762,76.466,0.017887865,0.078958524,0.013522177,0.049093715,3.73248,14.156,1.14151,3.754
SP3,Eucalyptus_tereticornis,EUC,EUC_Eucalyptus_tereticornis_1CN1_Blue,292.70856,355.24991,280.3409,356.711,0.019441796,0.003878959,0.02738152,0.10350676,5.69078,1.378,7.67616,36.922
SP3,Eucalyptus_tereticornis,EUC,EUC_Eucalyptus_tereticornis_2CN1_Blue,170.94979,185.7796,139.5074,186.656,0.015318007,0.005431167,0.02027577,0.186278502,2.61861,1.009,2.82862,34.77
SP3,Eucalyptus_tereticornis,EUC,EUC_Eucalyptus_tereticornis_3CN1_Blue,362.88487,353.88843,314.54432,355.27864,0.012626484,0.003893883,0.014677137,0.103924064,4.58196,1.378,4.61661,36.922
SP3,Eucalyptus_tereticornis,EUC,EUC_Eucalyptus_tereticornis_4CN1_Blue,325.97056,184.99314,197.13037,185.77643,0.021352757,0.005454256,0.026251358,0.187160449,6.96037,1.009,5.17494,34.77
SP3,Eucalyptus_tereticornis,EUC,EUC_Eucalyptus_tereticornis_5CN1_Blue,131.93933,246.19017,76.8964,246.629,0.018695866,0.004228439,0.017715004,0.185610776,2.46672,1.041,1.36222,45.777
SP3,Eucalyptus_tereticornis,EUC,EUC_Eucalyptus_tereticornis_1CN1_Red,203.73757,294.20616,362.2131,294.845,0.021521166,0.007222826,0.010503375,0.105618206,4.38467,2.125,3.80446,31.141
SP3,Eucalyptus_tereticornis,EUC,EUC_Eucalyptus_tereticornis_2CN1_Red,247.36165,314.51043,378.05833,315.137,0.019658019,0,0.017176424,0.286240587,4.86264,0,6.49369,90.205
SP3,Eucalyptus_tereticornis,EUC,EUC_Eucalyptus_tereticornis_3CN1_Red,411.48273,296.96265,283.34986,297.59949,0.014109389,0.007155782,0.018731084,0.071277004,5.80577,2.125,5.30745,21.212
SP3,Eucalyptus_tereticornis,EUC,EUC_Eucalyptus_tereticornis_4CN1_Red,66.68522,313.63593,218.9519,314.52648,0.006054715,0,0.020747251,0.204866694,0.40376,0,4.54265,64.436
SP3,Eucalyptus_tereticornis,EUC,EUC_Eucalyptus_tereticornis_5CN1_Red,285.63973,262.07056,258.26345,262.75,0.015946276,0.004586551,0.014264388,0.135824929,4.55489,1.202,3.68397,35.688
SP3,Eucalyptus_tereticornis,EUC,EUC_Eucalyptus_tereticornis_1CN1_White,456.28901,282.23807,328.12439,283.028,0.020626467,4.36e-4,0.012138567,0.134188137,9.41163,0.123,3.98296,37.979
SP3,Eucalyptus_tereticornis,EUC,EUC_Eucalyptus_tereticornis_2CN1_White,126.33352,NA,57.51742,NA,0.006451178,NA,0.028317682,NA,0.815,NA,1.62876,NA
SP3,Eucalyptus_tereticornis,EUC,EUC_Eucalyptus_tereticornis_3CN1_White,193.14683,281.28191,391.31951,282.22556,0.015086036,0.004433275,0.012364014,0.134569668,2.91382,1.247,4.83828,37.979
SP3,Eucalyptus_tereticornis,EUC,EUC_Eucalyptus_tereticornis_4CN1_White,114.74247,NA,103.14335,NA,0.011187575,NA,0.013560448,NA,1.28369,NA,1.39867,NA
SP3,Eucalyptus_tereticornis,EUC,EUC_Eucalyptus_tereticornis_5CN1_White,116.98418,NA,191.96506,NA,0.01702196,NA,0.010507537,NA,1.9913,NA,2.01708,NA
SP4,Eucalyptus_tereticornis,EUC,EUC_Eucalyptus_tereticornis_1CN1_Blue,195.05004,327.78377,388.71471,280.299,0.042777587,0,0.041864611,0.288588258,8.34377,0,16.27339,80.891
SP4,Eucalyptus_tereticornis,EUC,EUC_Eucalyptus_tereticornis_2CN1_Blue,396.9046,335.51397,428.51774,394.60477,0.026737458,0,0.022367475,0.202544435,10.61222,0,9.58486,79.925
SP4,Eucalyptus_tereticornis,EUC,EUC_Eucalyptus_tereticornis_3CN1_Blue,132.29164,370.98448,272.82724,279.51551,0.027495313,0,0.035769156,0.289397179,3.6374,0,9.7588,80.891
SP4,Eucalyptus_tereticornis,EUC,EUC_Eucalyptus_tereticornis_4CN1_Blue,190.46826,302.671,389.37416,279.34947,0.021210306,0.282167766,0.029061122000000002,0.289569191,4.03989,85.404,11.31565,80.891
SP4,Eucalyptus_tereticornis,EUC,EUC_Eucalyptus_tereticornis_5CN1_Blue,373.06449,326.90005,490.89084,395.313,0.034553248,0,0.026133264,0.202181562,12.89059,0,12.82858,79.925
SP4,Eucalyptus_tereticornis,EUC,EUC_Eucalyptus_tereticornis_1CN1_Red,271.74849,264.46019,145.3224,192.655,0.022337898,0,0.020580516,0.247587657,6.07029,0,2.99081,47.699
SP4,Eucalyptus_tereticornis,EUC,EUC_Eucalyptus_tereticornis_2CN1_Red,259.53898,301.0344,441.08731,506.92753,0.029887572,0,0.034477437,0.157852938,7.75699,0,15.20756,80.02
SP4,Eucalyptus_tereticornis,EUC,EUC_Eucalyptus_tereticornis_3CN1_Red,431.14165,335.50926,351.87259,191.8118,0.022662761,0,0.026575017,0.248676046,9.77086,0,9.35102,47.699
SP4,Eucalyptus_tereticornis,EUC,EUC_Eucalyptus_tereticornis_4CN1_Red,321.72331,178.976,196.12612,191.87461,0.024950601,0.214710352,0.033574773,0.248594642,8.02719,38.428,6.58489,47.699
SP4,Eucalyptus_tereticornis,EUC,EUC_Eucalyptus_tereticornis_5CN1_Red,271.23585,263.80408,421.88986,507.658,0.031050283,0,0.024388901,0.22547857,8.42195,0,10.28943,114.466
