"Species","Patrol","SpeciesAnal","Site","TwigCodeNoPatrol","SaplingCodeNoPatrol","SaplingCodeUnique","TwigCodeUnique","TwigArea_sum_AC","TwigArea_sum_BD","TwigHerbivory_sum_AC","TwigHerbivory_sum_BD","TwigHerbProp_AC","TwigHerbProp_BD","StartEndDiff_AC","StartEndDiff_BD","PatrolGroup","TwigHerbProp_combined"
"SP3","A","Fraxinus_excelsior","LAK","LAK_Fraxinus_excelsior_5CN1_Blue","LAK_Fraxinus_excelsior_5CN1","LAK_Fraxinus_excelsior_5CN1_A","LAK_Fraxinus_excelsior_5CN1_Blue_A",188.36207,NA,0,NA,0,0,NA,NA,"AC",NA
"SP2","D","Cleidion_brevipetiolatum","BUB","BUB_Cleidion_brevipetiolatum_3CN1_Red","BUB_Cleidion_brevipetiolatum_3CN1","BUB_Cleidion_brevipetiolatum_3CN1_D","BUB_Cleidion_brevipetiolatum_3CN1_Red_D",NA,282.02269,NA,21.62595,0,0.076681596,NA,0.074465344,"DB",0.076681596
"SP3","A","Fraxinus_excelsior","LAK","LAK_Fraxinus_excelsior_5CN1_Red","LAK_Fraxinus_excelsior_5CN1","LAK_Fraxinus_excelsior_5CN1_A","LAK_Fraxinus_excelsior_5CN1_Red_A",195.34549,NA,0,NA,0,0,NA,NA,"AC",NA
"SP2","B","Cleidion_brevipetiolatum","BUB","BUB_Cleidion_brevipetiolatum_3CN1_White","BUB_Cleidion_brevipetiolatum_3CN1","BUB_Cleidion_brevipetiolatum_3CN1_B","BUB_Cleidion_brevipetiolatum_3CN1_White_B",NA,NA,NA,NA,0,0,NA,NA,"DB",NA
"SP3","C","Fraxinus_excelsior","LAK","LAK_Fraxinus_excelsior_5CN1_Red","LAK_Fraxinus_excelsior_5CN1","LAK_Fraxinus_excelsior_5CN1_C","LAK_Fraxinus_excelsior_5CN1_Red_C",196.16888,NA,0,NA,0,0,NA,NA,"AC",NA
"SP2","D","Cleidion_brevipetiolatum","BUB","BUB_Cleidion_brevipetiolatum_3CN1_White","BUB_Cleidion_brevipetiolatum_3CN1","BUB_Cleidion_brevipetiolatum_3CN1_D","BUB_Cleidion_brevipetiolatum_3CN1_White_D",NA,948.42454,NA,47.53494,0,0.050119897,NA,0.033539155,"DB",0.050119897
"SP5","A","Quercus_robur","LAK","LAK_Quercus_robur_1CN1_Blue","LAK_Quercus_robur_1CN1","LAK_Quercus_robur_1CN1_A","LAK_Quercus_robur_1CN1_Blue_A",143.62195,NA,0,NA,0,0,NA,NA,"AC",NA
"SP2","B","Cleidion_brevipetiolatum","BUB","BUB_Cleidion_brevipetiolatum_4CN1_Blue","BUB_Cleidion_brevipetiolatum_4CN1","BUB_Cleidion_brevipetiolatum_4CN1_B","BUB_Cleidion_brevipetiolatum_4CN1_Blue_B",NA,NA,NA,NA,0,0,NA,NA,"DB",NA
"SP5","C","Quercus_robur","LAK","LAK_Quercus_robur_1CN1_Blue","LAK_Quercus_robur_1CN1","LAK_Quercus_robur_1CN1_C","LAK_Quercus_robur_1CN1_Blue_C",141.71619,NA,0,NA,0,0,NA,NA,"AC",NA
"SP2","D","Cleidion_brevipetiolatum","BUB","BUB_Cleidion_brevipetiolatum_4CN1_Blue","BUB_Cleidion_brevipetiolatum_4CN1","BUB_Cleidion_brevipetiolatum_4CN1_D","BUB_Cleidion_brevipetiolatum_4CN1_Blue_D",NA,610.61932,NA,41.8067,0,0.068466062,NA,0.06576476,"DB",0.068466062
"SP5","A","Quercus_robur","LAK","LAK_Quercus_robur_2CN1_Blue","LAK_Quercus_robur_2CN1","LAK_Quercus_robur_2CN1_A","LAK_Quercus_robur_2CN1_Blue_A",149.04736,NA,0,NA,0,0,NA,NA,"AC",NA
"SP2","B","Cleidion_brevipetiolatum","BUB","BUB_Cleidion_brevipetiolatum_4CN1_Red","BUB_Cleidion_brevipetiolatum_4CN1","BUB_Cleidion_brevipetiolatum_4CN1_B","BUB_Cleidion_brevipetiolatum_4CN1_Red_B",NA,NA,NA,NA,0,0,NA,NA,"DB",NA
"SP5","A","Quercus_robur","LAK","LAK_Quercus_robur_2CN1_White","LAK_Quercus_robur_2CN1","LAK_Quercus_robur_2CN1_A","LAK_Quercus_robur_2CN1_White_A",116.63612,NA,0,NA,0,0,NA,NA,"AC",NA
"SP2","D","Cleidion_brevipetiolatum","BUB","BUB_Cleidion_brevipetiolatum_4CN1_Red","BUB_Cleidion_brevipetiolatum_4CN1","BUB_Cleidion_brevipetiolatum_4CN1_D","BUB_Cleidion_brevipetiolatum_4CN1_Red_D",NA,838.36619,NA,31.95358,0,0.038114109,NA,0.005367334,"DB",0.038114109
"SP5","A","Quercus_robur","LAK","LAK_Quercus_robur_3CN1_Blue","LAK_Quercus_robur_3CN1","LAK_Quercus_robur_3CN1_A","LAK_Quercus_robur_3CN1_Blue_A",153.439,NA,0,NA,0,0,NA,NA,"AC",NA
"SP2","B","Cleidion_brevipetiolatum","BUB","BUB_Cleidion_brevipetiolatum_4CN1_White","BUB_Cleidion_brevipetiolatum_4CN1","BUB_Cleidion_brevipetiolatum_4CN1_B","BUB_Cleidion_brevipetiolatum_4CN1_White_B",NA,NA,NA,NA,0,0,NA,NA,"DB",NA
"SP5","C","Quercus_robur","LAK","LAK_Quercus_robur_3CN1_Blue","LAK_Quercus_robur_3CN1","LAK_Quercus_robur_3CN1_C","LAK_Quercus_robur_3CN1_Blue_C",137.0303,NA,0,NA,0,0,NA,NA,"AC",NA
"SP2","D","Cleidion_brevipetiolatum","BUB","BUB_Cleidion_brevipetiolatum_4CN1_White","BUB_Cleidion_brevipetiolatum_4CN1","BUB_Cleidion_brevipetiolatum_4CN1_D","BUB_Cleidion_brevipetiolatum_4CN1_White_D",NA,489.56073,NA,17.78081,0,0.036319927,NA,0.030538966,"DB",0.036319927
"SP5","A","Quercus_robur","LAK","LAK_Quercus_robur_3CN1_Red","LAK_Quercus_robur_3CN1","LAK_Quercus_robur_3CN1_A","LAK_Quercus_robur_3CN1_Red_A",157.73133,NA,0,NA,0,0,NA,NA,"AC",NA
"SP2","B","Cleidion_brevipetiolatum","BUB","BUB_Cleidion_brevipetiolatum_5CN1_Blue","BUB_Cleidion_brevipetiolatum_5CN1","BUB_Cleidion_brevipetiolatum_5CN1_B","BUB_Cleidion_brevipetiolatum_5CN1_Blue_B",NA,NA,NA,NA,0,0,NA,NA,"DB",NA
"SP5","C","Quercus_robur","LAK","LAK_Quercus_robur_3CN1_Red","LAK_Quercus_robur_3CN1","LAK_Quercus_robur_3CN1_C","LAK_Quercus_robur_3CN1_Red_C",147.20736,NA,0,NA,0,0,NA,NA,"AC",NA
"SP2","D","Cleidion_brevipetiolatum","BUB","BUB_Cleidion_brevipetiolatum_5CN1_Blue","BUB_Cleidion_brevipetiolatum_5CN1","BUB_Cleidion_brevipetiolatum_5CN1_D","BUB_Cleidion_brevipetiolatum_5CN1_Blue_D",NA,526.23518,NA,25.47337,0,0.048406817,NA,0.014195783,"DB",0.048406817
"SP5","A","Quercus_robur","LAK","LAK_Quercus_robur_4CN1_Blue","LAK_Quercus_robur_4CN1","LAK_Quercus_robur_4CN1_A","LAK_Quercus_robur_4CN1_Blue_A",138.04611,NA,0,NA,0,0,NA,NA,"AC",NA
"SP2","B","Cleidion_brevipetiolatum","BUB","BUB_Cleidion_brevipetiolatum_5CN1_Red","BUB_Cleidion_brevipetiolatum_5CN1","BUB_Cleidion_brevipetiolatum_5CN1_B","BUB_Cleidion_brevipetiolatum_5CN1_Red_B",NA,NA,NA,NA,0,0,NA,NA,"DB",NA
"SP5","A","Quercus_robur","LAK","LAK_Quercus_robur_5CN1_Blue","LAK_Quercus_robur_5CN1","LAK_Quercus_robur_5CN1_A","LAK_Quercus_robur_5CN1_Blue_A",114.21377,NA,0,NA,0,0,NA,NA,"AC",NA
"SP2","D","Cleidion_brevipetiolatum","BUB","BUB_Cleidion_brevipetiolatum_5CN1_Red","BUB_Cleidion_brevipetiolatum_5CN1","BUB_Cleidion_brevipetiolatum_5CN1_D","BUB_Cleidion_brevipetiolatum_5CN1_Red_D",NA,510.94652,NA,26.41142,0,0.051691163,NA,0.033836585,"DB",0.051691163
"SP5","C","Quercus_robur","LAK","LAK_Quercus_robur_5CN1_Blue","LAK_Quercus_robur_5CN1","LAK_Quercus_robur_5CN1_C","LAK_Quercus_robur_5CN1_Blue_C",115.08046,NA,0,NA,0,0,NA,NA,"AC",NA
"SP2","B","Cleidion_brevipetiolatum","BUB","BUB_Cleidion_brevipetiolatum_5CN1_White","BUB_Cleidion_brevipetiolatum_5CN1","BUB_Cleidion_brevipetiolatum_5CN1_B","BUB_Cleidion_brevipetiolatum_5CN1_White_B",NA,NA,NA,NA,0,0,NA,NA,"DB",NA
"SP1","A","Tilia_cordata","LAK","LAK_Tilia_cordata_1CN1_Blue","LAK_Tilia_cordata_1CN1","LAK_Tilia_cordata_1CN1_A","LAK_Tilia_cordata_1CN1_Blue_A",274.39601,NA,0,NA,0,0,NA,NA,"AC",NA
"SP2","D","Cleidion_brevipetiolatum","BUB","BUB_Cleidion_brevipetiolatum_5CN1_White","BUB_Cleidion_brevipetiolatum_5CN1","BUB_Cleidion_brevipetiolatum_5CN1_D","BUB_Cleidion_brevipetiolatum_5CN1_White_D",NA,1244.67814,NA,59.90648,0,0.048130097,NA,0.04242511,"DB",0.048130097
"SP1","A","Tilia_cordata","LAK","LAK_Tilia_cordata_1CN1_Red","LAK_Tilia_cordata_1CN1","LAK_Tilia_cordata_1CN1_A","LAK_Tilia_cordata_1CN1_Red_A",249.91495,NA,0,NA,0,0,NA,NA,"AC",NA
"SP1","B","Diospyros_kaki","BUB","BUB_Diospyros_kaki_1CN1_Blue","BUB_Diospyros_kaki_1CN1","BUB_Diospyros_kaki_1CN1_B","BUB_Diospyros_kaki_1CN1_Blue_B",NA,NA,NA,NA,0,0,NA,NA,"DB",NA
"SP1","A","Tilia_cordata","LAK","LAK_Tilia_cordata_1CN1_White","LAK_Tilia_cordata_1CN1","LAK_Tilia_cordata_1CN1_A","LAK_Tilia_cordata_1CN1_White_A",264.4681,NA,0,NA,0,0,NA,NA,"AC",NA
"SP1","D","Diospyros_kaki","BUB","BUB_Diospyros_kaki_1CN1_Blue","BUB_Diospyros_kaki_1CN1","BUB_Diospyros_kaki_1CN1_D","BUB_Diospyros_kaki_1CN1_Blue_D",NA,117.94385,NA,7.07276,0,0.059967179,NA,0.040765452,"DB",0.059967179
"SP1","C","Tilia_cordata","LAK","LAK_Tilia_cordata_1CN1_White","LAK_Tilia_cordata_1CN1","LAK_Tilia_cordata_1CN1_C","LAK_Tilia_cordata_1CN1_White_C",230.69441,NA,0,NA,0,0,NA,NA,"AC",NA
"SP1","B","Diospyros_kaki","BUB","BUB_Diospyros_kaki_1CN1_Red","BUB_Diospyros_kaki_1CN1","BUB_Diospyros_kaki_1CN1_B","BUB_Diospyros_kaki_1CN1_Red_B",NA,NA,NA,NA,0,0,NA,NA,"DB",NA
"SP1","C","Tilia_cordata","LAK","LAK_Tilia_cordata_2CN1_Red","LAK_Tilia_cordata_2CN1","LAK_Tilia_cordata_2CN1_C","LAK_Tilia_cordata_2CN1_Red_C",251.02709,NA,0,NA,0,0,NA,NA,"AC",NA
"SP1","D","Diospyros_kaki","BUB","BUB_Diospyros_kaki_1CN1_Red","BUB_Diospyros_kaki_1CN1","BUB_Diospyros_kaki_1CN1_D","BUB_Diospyros_kaki_1CN1_Red_D",NA,43.6907,NA,2.38585,0,0.054607731,NA,0.036804492,"DB",0.054607731
"SP1","C","Tilia_cordata","LAK","LAK_Tilia_cordata_2CN1_White","LAK_Tilia_cordata_2CN1","LAK_Tilia_cordata_2CN1_C","LAK_Tilia_cordata_2CN1_White_C",286.64036,NA,0,NA,0,0,NA,NA,"AC",NA
"SP1","B","Diospyros_kaki","BUB","BUB_Diospyros_kaki_1CN1_White","BUB_Diospyros_kaki_1CN1","BUB_Diospyros_kaki_1CN1_B","BUB_Diospyros_kaki_1CN1_White_B",NA,NA,NA,NA,0,0,NA,NA,"DB",NA
"SP1","C","Tilia_cordata","LAK","LAK_Tilia_cordata_3CN1_Blue","LAK_Tilia_cordata_3CN1","LAK_Tilia_cordata_3CN1_C","LAK_Tilia_cordata_3CN1_Blue_C",278.41972,NA,0,NA,0,0,NA,NA,"AC",NA
"SP1","D","Diospyros_kaki","BUB","BUB_Diospyros_kaki_1CN1_White","BUB_Diospyros_kaki_1CN1","BUB_Diospyros_kaki_1CN1_D","BUB_Diospyros_kaki_1CN1_White_D",NA,NA,NA,NA,0,0,NA,NA,"DB",NA
"SP1","A","Tilia_cordata","LAK","LAK_Tilia_cordata_4CN1_Blue","LAK_Tilia_cordata_4CN1","LAK_Tilia_cordata_4CN1_A","LAK_Tilia_cordata_4CN1_Blue_A",258.29277,NA,0,NA,0,0,NA,NA,"AC",NA
"SP1","B","Diospyros_kaki","BUB","BUB_Diospyros_kaki_2CN1_Blue","BUB_Diospyros_kaki_2CN1","BUB_Diospyros_kaki_2CN1_B","BUB_Diospyros_kaki_2CN1_Blue_B",NA,NA,NA,NA,0,0,NA,NA,"DB",NA
"SP1","A","Tilia_cordata","LAK","LAK_Tilia_cordata_4CN1_White","LAK_Tilia_cordata_4CN1","LAK_Tilia_cordata_4CN1_A","LAK_Tilia_cordata_4CN1_White_A",231.70606,NA,0,NA,0,0,NA,NA,"AC",NA
"SP1","D","Diospyros_kaki","BUB","BUB_Diospyros_kaki_2CN1_Blue","BUB_Diospyros_kaki_2CN1","BUB_Diospyros_kaki_2CN1_D","BUB_Diospyros_kaki_2CN1_Blue_D",NA,166.77636,NA,9.28118,0,0.055650453,NA,0.042417584,"DB",0.055650453
"SP1","C","Tilia_cordata","LAK","LAK_Tilia_cordata_4CN1_White","LAK_Tilia_cordata_4CN1","LAK_Tilia_cordata_4CN1_C","LAK_Tilia_cordata_4CN1_White_C",218.21888,NA,0,NA,0,0,NA,NA,"AC",NA
"SP1","B","Diospyros_kaki","BUB","BUB_Diospyros_kaki_2CN1_Red","BUB_Diospyros_kaki_2CN1","BUB_Diospyros_kaki_2CN1_B","BUB_Diospyros_kaki_2CN1_Red_B",NA,NA,NA,NA,0,0,NA,NA,"DB",NA
"SP1","A","Tilia_cordata","LAK","LAK_Tilia_cordata_5CN1_Red","LAK_Tilia_cordata_5CN1","LAK_Tilia_cordata_5CN1_A","LAK_Tilia_cordata_5CN1_Red_A",303.60408,NA,0,NA,0,0,NA,NA,"AC",NA
"SP1","D","Diospyros_kaki","BUB","BUB_Diospyros_kaki_2CN1_Red","BUB_Diospyros_kaki_2CN1","BUB_Diospyros_kaki_2CN1_D","BUB_Diospyros_kaki_2CN1_Red_D",NA,499.90146,NA,33.43019,0,0.066873559,NA,0.0318063,"DB",0.066873559
"SP1","A","Tilia_cordata","LAK","LAK_Tilia_cordata_5CN1_White","LAK_Tilia_cordata_5CN1","LAK_Tilia_cordata_5CN1_A","LAK_Tilia_cordata_5CN1_White_A",273.64229,NA,0,NA,0,0,NA,NA,"AC",NA
"SP1","B","Diospyros_kaki","BUB","BUB_Diospyros_kaki_2CN1_White","BUB_Diospyros_kaki_2CN1","BUB_Diospyros_kaki_2CN1_B","BUB_Diospyros_kaki_2CN1_White_B",NA,NA,NA,NA,0,0,NA,NA,"DB",NA
"SP7","C","Ulmus_glabra","LAK","LAK_Ulmus_glabra_1CN1_Red","LAK_Ulmus_glabra_1CN1","LAK_Ulmus_glabra_1CN1_C","LAK_Ulmus_glabra_1CN1_Red_C",157.73524,NA,0,NA,0,0,NA,NA,"AC",NA
"SP1","D","Diospyros_kaki","BUB","BUB_Diospyros_kaki_2CN1_White","BUB_Diospyros_kaki_2CN1","BUB_Diospyros_kaki_2CN1_D","BUB_Diospyros_kaki_2CN1_White_D",NA,427.67145,NA,28.94904,0,0.067689905,NA,0.049025934,"DB",0.067689905
"SP7","A","Ulmus_glabra","LAK","LAK_Ulmus_glabra_1CN1_White","LAK_Ulmus_glabra_1CN1","LAK_Ulmus_glabra_1CN1_A","LAK_Ulmus_glabra_1CN1_White_A",138.51223,NA,0,NA,0,0,NA,NA,"AC",NA
"SP1","B","Diospyros_kaki","BUB","BUB_Diospyros_kaki_3CN1_Blue","BUB_Diospyros_kaki_3CN1","BUB_Diospyros_kaki_3CN1_B","BUB_Diospyros_kaki_3CN1_Blue_B",NA,NA,NA,NA,0,0,NA,NA,"DB",NA
"SP7","C","Ulmus_glabra","LAK","LAK_Ulmus_glabra_2CN1_Blue","LAK_Ulmus_glabra_2CN1","LAK_Ulmus_glabra_2CN1_C","LAK_Ulmus_glabra_2CN1_Blue_C",163.26111,NA,0,NA,0,0,NA,NA,"AC",NA
"SP1","D","Diospyros_kaki","BUB","BUB_Diospyros_kaki_3CN1_Blue","BUB_Diospyros_kaki_3CN1","BUB_Diospyros_kaki_3CN1_D","BUB_Diospyros_kaki_3CN1_Blue_D",NA,NA,NA,NA,0,0,NA,NA,"DB",NA
"SP7","A","Ulmus_glabra","LAK","LAK_Ulmus_glabra_2CN1_Red","LAK_Ulmus_glabra_2CN1","LAK_Ulmus_glabra_2CN1_A","LAK_Ulmus_glabra_2CN1_Red_A",157.86432,NA,0,NA,0,0,NA,NA,"AC",NA
"SP1","B","Diospyros_kaki","BUB","BUB_Diospyros_kaki_3CN1_Red","BUB_Diospyros_kaki_3CN1","BUB_Diospyros_kaki_3CN1_B","BUB_Diospyros_kaki_3CN1_Red_B",NA,NA,NA,NA,0,0,NA,NA,"DB",NA
"SP7","C","Ulmus_glabra","LAK","LAK_Ulmus_glabra_2CN1_White","LAK_Ulmus_glabra_2CN1","LAK_Ulmus_glabra_2CN1_C","LAK_Ulmus_glabra_2CN1_White_C",151.2572,NA,0,NA,0,0,NA,NA,"AC",NA
"SP1","D","Diospyros_kaki","BUB","BUB_Diospyros_kaki_3CN1_Red","BUB_Diospyros_kaki_3CN1","BUB_Diospyros_kaki_3CN1_D","BUB_Diospyros_kaki_3CN1_Red_D",NA,266.07198,NA,17.33445,0,0.065149476,NA,0.041039104,"DB",0.065149476
"SP7","A","Ulmus_glabra","LAK","LAK_Ulmus_glabra_3CN1_Blue","LAK_Ulmus_glabra_3CN1","LAK_Ulmus_glabra_3CN1_A","LAK_Ulmus_glabra_3CN1_Blue_A",152.30361,NA,0,NA,0,0,NA,NA,"AC",NA
"SP1","B","Diospyros_kaki","BUB","BUB_Diospyros_kaki_3CN1_White","BUB_Diospyros_kaki_3CN1","BUB_Diospyros_kaki_3CN1_B","BUB_Diospyros_kaki_3CN1_White_B",NA,NA,NA,NA,0,0,NA,NA,"DB",NA
"SP7","A","Ulmus_glabra","LAK","LAK_Ulmus_glabra_3CN1_Red","LAK_Ulmus_glabra_3CN1","LAK_Ulmus_glabra_3CN1_A","LAK_Ulmus_glabra_3CN1_Red_A",140.08326,NA,0,NA,0,0,NA,NA,"AC",NA
"SP1","D","Diospyros_kaki","BUB","BUB_Diospyros_kaki_3CN1_White","BUB_Diospyros_kaki_3CN1","BUB_Diospyros_kaki_3CN1_D","BUB_Diospyros_kaki_3CN1_White_D",NA,360.01828,NA,17.98238,0,0.049948519,NA,0.037567981,"DB",0.049948519
"SP7","C","Ulmus_glabra","LAK","LAK_Ulmus_glabra_3CN1_Red","LAK_Ulmus_glabra_3CN1","LAK_Ulmus_glabra_3CN1_C","LAK_Ulmus_glabra_3CN1_Red_C",133.20515,NA,0,NA,0,0,NA,NA,"AC",NA
"SP1","B","Diospyros_kaki","BUB","BUB_Diospyros_kaki_4CN1_Blue","BUB_Diospyros_kaki_4CN1","BUB_Diospyros_kaki_4CN1_B","BUB_Diospyros_kaki_4CN1_Blue_B",NA,NA,NA,NA,0,0,NA,NA,"DB",NA
"SP7","A","Ulmus_glabra","LAK","LAK_Ulmus_glabra_4CN1_Blue","LAK_Ulmus_glabra_4CN1","LAK_Ulmus_glabra_4CN1_A","LAK_Ulmus_glabra_4CN1_Blue_A",176.37951,NA,0,NA,0,0,NA,NA,"AC",NA
"SP1","D","Diospyros_kaki","BUB","BUB_Diospyros_kaki_4CN1_Blue","BUB_Diospyros_kaki_4CN1","BUB_Diospyros_kaki_4CN1_D","BUB_Diospyros_kaki_4CN1_Blue_D",NA,213.94374,NA,8.99783,0,0.042056991,NA,0.025981887,"DB",0.042056991
"SP7","C","Ulmus_glabra","LAK","LAK_Ulmus_glabra_4CN1_Blue","LAK_Ulmus_glabra_4CN1","LAK_Ulmus_glabra_4CN1_C","LAK_Ulmus_glabra_4CN1_Blue_C",182.04226,NA,0,NA,0,0,NA,NA,"AC",NA
"SP1","B","Diospyros_kaki","BUB","BUB_Diospyros_kaki_4CN1_Red","BUB_Diospyros_kaki_4CN1","BUB_Diospyros_kaki_4CN1_B","BUB_Diospyros_kaki_4CN1_Red_B",NA,NA,NA,NA,0,0,NA,NA,"DB",NA
"SP7","C","Ulmus_glabra","LAK","LAK_Ulmus_glabra_4CN1_White","LAK_Ulmus_glabra_4CN1","LAK_Ulmus_glabra_4CN1_C","LAK_Ulmus_glabra_4CN1_White_C",138.1412,NA,0,NA,0,0,NA,NA,"AC",NA
"SP1","D","Diospyros_kaki","BUB","BUB_Diospyros_kaki_4CN1_Red","BUB_Diospyros_kaki_4CN1","BUB_Diospyros_kaki_4CN1_D","BUB_Diospyros_kaki_4CN1_Red_D",NA,643.02778,NA,30.9016,0,0.0480564,NA,0.033766947,"DB",0.0480564
"SP7","A","Ulmus_glabra","LAK","LAK_Ulmus_glabra_5CN1_Blue","LAK_Ulmus_glabra_5CN1","LAK_Ulmus_glabra_5CN1_A","LAK_Ulmus_glabra_5CN1_Blue_A",167.7867,NA,0,NA,0,0,NA,NA,"AC",NA
"SP1","B","Diospyros_kaki","BUB","BUB_Diospyros_kaki_4CN1_White","BUB_Diospyros_kaki_4CN1","BUB_Diospyros_kaki_4CN1_B","BUB_Diospyros_kaki_4CN1_White_B",NA,NA,NA,NA,0,0,NA,NA,"DB",NA
"SP7","C","Ulmus_glabra","LAK","LAK_Ulmus_glabra_5CN1_Red","LAK_Ulmus_glabra_5CN1","LAK_Ulmus_glabra_5CN1_C","LAK_Ulmus_glabra_5CN1_Red_C",135.00982,NA,0,NA,0,0,NA,NA,"AC",NA
"SP1","D","Diospyros_kaki","BUB","BUB_Diospyros_kaki_4CN1_White","BUB_Diospyros_kaki_4CN1","BUB_Diospyros_kaki_4CN1_D","BUB_Diospyros_kaki_4CN1_White_D",NA,588.698,NA,30.35738,0,0.051566983,NA,0.042062244,"DB",0.051566983
"SP7","A","Ulmus_glabra","LAK","LAK_Ulmus_glabra_5CN1_White","LAK_Ulmus_glabra_5CN1","LAK_Ulmus_glabra_5CN1_A","LAK_Ulmus_glabra_5CN1_White_A",134.24665,NA,0,NA,0,0,NA,NA,"AC",NA
"SP1","B","Diospyros_kaki","BUB","BUB_Diospyros_kaki_5CN1_Blue","BUB_Diospyros_kaki_5CN1","BUB_Diospyros_kaki_5CN1_B","BUB_Diospyros_kaki_5CN1_Blue_B",NA,NA,NA,NA,0,0,NA,NA,"DB",NA
"SP4","A","Acer_mono","TOM","TOM_Acer_mono_1CN1_Blue","TOM_Acer_mono_1CN1","TOM_Acer_mono_1CN1_A","TOM_Acer_mono_1CN1_Blue_A",179.20119,NA,0,NA,0,0,NA,NA,"AC",NA
"SP1","D","Diospyros_kaki","BUB","BUB_Diospyros_kaki_5CN1_Blue","BUB_Diospyros_kaki_5CN1","BUB_Diospyros_kaki_5CN1_D","BUB_Diospyros_kaki_5CN1_Blue_D",NA,260.17911,NA,15.46178,0,0.059427446,NA,0.026134959,"DB",0.059427446
"SP4","C","Acer_mono","TOM","TOM_Acer_mono_1CN1_Blue","TOM_Acer_mono_1CN1","TOM_Acer_mono_1CN1_C","TOM_Acer_mono_1CN1_Blue_C",210.48581,NA,0,NA,0,0,NA,NA,"AC",NA
"SP1","B","Diospyros_kaki","BUB","BUB_Diospyros_kaki_5CN1_Red","BUB_Diospyros_kaki_5CN1","BUB_Diospyros_kaki_5CN1_B","BUB_Diospyros_kaki_5CN1_Red_B",NA,NA,NA,NA,0,0,NA,NA,"DB",NA
"SP4","A","Acer_mono","TOM","TOM_Acer_mono_1CN1_Red","TOM_Acer_mono_1CN1","TOM_Acer_mono_1CN1_A","TOM_Acer_mono_1CN1_Red_A",174.84258,NA,0,NA,0,0,NA,NA,"AC",NA
"SP1","D","Diospyros_kaki","BUB","BUB_Diospyros_kaki_5CN1_Red","BUB_Diospyros_kaki_5CN1","BUB_Diospyros_kaki_5CN1_D","BUB_Diospyros_kaki_5CN1_Red_D",NA,362.41906,NA,24.43687,0,0.06742711,NA,0.050940946,"DB",0.06742711
"SP4","C","Acer_mono","TOM","TOM_Acer_mono_1CN1_Red","TOM_Acer_mono_1CN1","TOM_Acer_mono_1CN1_C","TOM_Acer_mono_1CN1_Red_C",41.54522,NA,0,NA,0,0,NA,NA,"AC",NA
"SP1","B","Diospyros_kaki","BUB","BUB_Diospyros_kaki_5CN1_White","BUB_Diospyros_kaki_5CN1","BUB_Diospyros_kaki_5CN1_B","BUB_Diospyros_kaki_5CN1_White_B",NA,NA,NA,NA,0,0,NA,NA,"DB",NA
"SP4","A","Acer_mono","TOM","TOM_Acer_mono_1CN1_White","TOM_Acer_mono_1CN1","TOM_Acer_mono_1CN1_A","TOM_Acer_mono_1CN1_White_A",222.12545,NA,0,NA,0,0,NA,NA,"AC",NA
"SP1","D","Diospyros_kaki","BUB","BUB_Diospyros_kaki_5CN1_White","BUB_Diospyros_kaki_5CN1","BUB_Diospyros_kaki_5CN1_D","BUB_Diospyros_kaki_5CN1_White_D",NA,206.47504,NA,11.71329,0,0.056729811,NA,0.036053196,"DB",0.056729811
"SP4","A","Acer_mono","TOM","TOM_Acer_mono_2CN1_Blue","TOM_Acer_mono_2CN1","TOM_Acer_mono_2CN1_A","TOM_Acer_mono_2CN1_Blue_A",106.05639,NA,0,NA,0,0,NA,NA,"AC",NA
"SP5","B","Garcinia_cowa","BUB","BUB_Garcinia_cowa_1CN1_Blue","BUB_Garcinia_cowa_1CN1","BUB_Garcinia_cowa_1CN1_B","BUB_Garcinia_cowa_1CN1_Blue_B",NA,NA,NA,NA,0,0,NA,NA,"DB",NA
"SP4","C","Acer_mono","TOM","TOM_Acer_mono_2CN1_Blue","TOM_Acer_mono_2CN1","TOM_Acer_mono_2CN1_C","TOM_Acer_mono_2CN1_Blue_C",135.90499,NA,0,NA,0,0,NA,NA,"AC",NA
"SP5","D","Garcinia_cowa","BUB","BUB_Garcinia_cowa_1CN1_Blue","BUB_Garcinia_cowa_1CN1","BUB_Garcinia_cowa_1CN1_D","BUB_Garcinia_cowa_1CN1_Blue_D",NA,492.99123,NA,25.96228,0,0.052662762,NA,0.043072554,"DB",0.052662762
"SP4","A","Acer_mono","TOM","TOM_Acer_mono_2CN1_Red","TOM_Acer_mono_2CN1","TOM_Acer_mono_2CN1_A","TOM_Acer_mono_2CN1_Red_A",147.9886,NA,0,NA,0,0,NA,NA,"AC",NA
"SP5","B","Garcinia_cowa","BUB","BUB_Garcinia_cowa_1CN1_Red","BUB_Garcinia_cowa_1CN1","BUB_Garcinia_cowa_1CN1_B","BUB_Garcinia_cowa_1CN1_Red_B",NA,NA,NA,NA,0,0,NA,NA,"DB",NA
"SP4","C","Acer_mono","TOM","TOM_Acer_mono_2CN1_Red","TOM_Acer_mono_2CN1","TOM_Acer_mono_2CN1_C","TOM_Acer_mono_2CN1_Red_C",166.03548,NA,0,NA,0,0,NA,NA,"AC",NA
